,ArchiveSize,DE,ElapsedTime,Improvements,NFE,PCX,PopulationSize,Restarts,SBX,SPX,UM,UNDX
120,10,0.06666666666666667,176256.65976196982,17,720,0.06666666666666667,40,2,0.4,0.26666666666666666,0.13333333333333333,0.06666666666666667
121,10,0.06666666666666667,176606.9933247069,17,726,0.06666666666666667,40,2,0.4,0.26666666666666666,0.13333333333333333,0.06666666666666667
122,10,0.07142857142857142,177975.95221789912,17,731,0.07142857142857142,40,2,0.42857142857142855,0.21428571428571427,0.14285714285714285,0.07142857142857142
123,10,0.07142857142857142,179353.6516460686,17,736,0.07142857142857142,40,2,0.42857142857142855,0.21428571428571427,0.14285714285714285,0.07142857142857142
124,10,0.07142857142857142,180722.74237362476,17,742,0.07142857142857142,40,2,0.42857142857142855,0.21428571428571427,0.14285714285714285,0.07142857142857142
125,10,0.07142857142857142,182089.7614728257,17,748,0.07142857142857142,40,2,0.42857142857142855,0.21428571428571427,0.14285714285714285,0.07142857142857142
126,10,0.07142857142857142,183120.5726047327,17,753,0.07142857142857142,40,2,0.42857142857142855,0.21428571428571427,0.14285714285714285,0.07142857142857142
127,10,0.07142857142857142,183461.0178480292,17,758,0.07142857142857142,40,2,0.42857142857142855,0.21428571428571427,0.14285714285714285,0.07142857142857142
128,10,0.07142857142857142,184832.21863100328,17,763,0.07142857142857142,40,2,0.42857142857142855,0.21428571428571427,0.14285714285714285,0.07142857142857142
129,10,0.07142857142857142,185860.6143912829,17,768,0.07142857142857142,40,2,0.42857142857142855,0.21428571428571427,0.14285714285714285,0.07142857142857142
130,10,0.07142857142857142,186881.9944417131,17,773,0.07142857142857142,40,2,0.42857142857142855,0.21428571428571427,0.14285714285714285,0.07142857142857142
131,10,0.07142857142857142,187564.18061312317,17,779,0.07142857142857142,40,2,0.42857142857142855,0.21428571428571427,0.14285714285714285,0.07142857142857142
132,10,0.07142857142857142,188580.72082244817,17,784,0.07142857142857142,40,2,0.42857142857142855,0.21428571428571427,0.14285714285714285,0.07142857142857142
133,10,0.07142857142857142,190636.02990554477,17,790,0.07142857142857142,40,2,0.42857142857142855,0.21428571428571427,0.14285714285714285,0.07142857142857142
134,10,0.07142857142857142,191654.3788148591,17,796,0.07142857142857142,40,2,0.42857142857142855,0.21428571428571427,0.14285714285714285,0.07142857142857142
135,10,0.07142857142857142,192675.86682175193,17,801,0.07142857142857142,40,2,0.42857142857142855,0.21428571428571427,0.14285714285714285,0.07142857142857142
136,10,0.07142857142857142,194046.22820712486,17,806,0.07142857142857142,40,2,0.42857142857142855,0.21428571428571427,0.14285714285714285,0.07142857142857142
137,10,0.07142857142857142,195075.45927050494,17,811,0.07142857142857142,40,2,0.42857142857142855,0.21428571428571427,0.14285714285714285,0.07142857142857142
138,10,0.07142857142857142,196107.91295865338,17,817,0.07142857142857142,40,2,0.42857142857142855,0.21428571428571427,0.14285714285714285,0.07142857142857142
